,date,ndate,instrument,sname,hymc,forecast,forecasttype,increasel,increaset,zfpx,forecastcontent
1051,2020-06-30,2020-06-30,002211.SZA,宏达新材,塑胶制品,increase,预增,657.17,981.67,819.42,"预计2020年1-6月归属于上市公司股东的净利润盈利:700万元至1,000万元,同比上年增长:657.17%至981.67%。"
1052,2020-06-30,2020-06-30,002241.SZA,歌尔股份,电子元件,increase,略增,45.0,50.0,47.5,"预计2020年1-6月归属于上市公司股东的净利润盈利:75,953.05万元至78,572.12万元,同比上年增长:45%至50%。"
1053,2020-06-30,2020-06-29,300441.SZA,鲍斯股份,机械行业,increase,预增,54.6,95.28,74.94,"预计2020年1-6月归属于上市公司股东的净利润盈利:9,500万元至12,000万元,同比上年增长:54.6%至95.28%。"
1054,2020-06-30,2020-06-29,300146.SZA,汤臣倍健,食品饮料,increase,略增,0.0,20.0,10.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:86,685.14万元至104,022.17万元,同比上年增长:0%至20%。"
1055,2020-06-30,2020-06-29,002829.SZA,星网宇达,电子信息,increase,预增,1535.23,2119.24,1827.235,"预计2020年1-6月归属于上市公司股东的净利润盈利:2,800万元至3,800万元,同比上年增长:1535.23%至2119.24%。"
1056,2020-06-30,2020-06-29,300687.SZA,赛意信息,软件服务,increase,预增,272.84,320.85,296.845,"预计2020年1-6月归属于上市公司股东的净利润盈利:4,500万元至5,079.49万元,同比上年增长:272.84%至320.85%。"
1057,2020-06-30,2020-06-24,603087.SHA,甘李药业,医药制造,increase,略增,5.0,15.0,10.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:28,000万元-31,000万元,同比上年上升:5%-15%。"
1058,2020-06-30,2020-06-24,300263.SZA,隆华科技,机械行业,increase,略增,20.0,40.0,30.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:9,991.28万元至11,656.5万元,同比上年增长:20%至40%。"
1059,2020-06-30,2020-06-23,600877.SHA,ST电能,电子元件,increase,扭亏,351.88,402.26,377.07,"预计2020年1-6月归属于上市公司股东的净利润盈利:1,000万元至1,200万元。"
1060,2020-06-30,2020-06-23,300852.SZA,四会富仕,电子元件,increase,预增,61.33,91.76,76.545,"预计2020年1-6月归属于上市公司股东的净利润盈利:5,300万元-6,300万元,同比上年上升:61.33%-91.76%。"
1061,2020-06-30,2020-06-23,300373.SZA,扬杰科技,电子元件,increase,预增,45.0,65.0,55.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:12,557.71万元至14,289.81万元,同比上年增长:45%至65%。"
1062,2020-06-30,2020-06-23,300045.SZA,华力创通,软件服务,increase,预增,50.0,70.0,60.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:3,019.07万元至3,421.61万元,同比上年增长:50%至70%。"
1063,2020-06-30,2020-06-23,002001.SZA,新和成,医药制造,increase,预增,90.0,100.0,95.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:219,555.85万元至231,111.42万元,同比上年增长:90%至100%。"
1064,2020-06-30,2020-06-22,300210.SZA,森远股份,专用设备,increase,扭亏,192.42,207.82,200.12,"预计2020年1-6月归属于上市公司股东的净利润盈利:约3,000万元至3,500万元。"
1065,2020-06-30,2020-06-22,300617.SZA,安靠智电,电力行业,increase,预增,64.24,91.61,77.925,"预计2020年1-6月归属于上市公司股东的净利润盈利:6,000万元至7,000万元,同比上年增长:64.24%至91.61%。"
1066,2020-06-30,2020-06-22,300878.SZA,维康药业,医药制造,increase,略增,5.8,5.8,5.8,"预计2020年1-6月归属于上市公司股东的净利润盈利:6,026.89万元,同比增长5.80%。"
1067,2020-06-30,2020-06-22,300877.SZA,金春股份,纺织服装,increase,预增,242.85,267.33,255.09,"预计2020年1-6月归属于上市公司股东的净利润盈利:12,498.15万元-13,390.57万元,同比增长242.85%-267.33%。"
1068,2020-06-30,2020-06-20,000875.SZA,吉电股份,电力行业,increase,预增,113.22,132.3,122.76,"预计2020年1-6月归属于上市公司股东的净利润盈利:44,700万元至48,700万元,同比上年增长:113.22%至132.3%。"
1069,2020-06-30,2020-06-18,832278.SHA,鹿得医疗,nan,increase,预增,28.93,53.49,41.21,"预计2020年1-6月归属于上市公司股东的净利润盈利:2,100万元至2,500万元,同比上年增长:28.93%至53.49%。"
1070,2020-06-30,2020-06-17,000938.SZA,紫光股份,电子信息,increase,略增,0.0,8.0,4.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:84,560万元至91,500万元,同比上年增长:0%至8%。"
1071,2020-06-30,2020-06-16,688555.SHA,泽达易盛,软件服务,increase,略增,5.24,13.03,9.135,"预计2020年1-6月归属于上市公司股东的净利润:2700万元-2900万元,同比增长5.24%-13.03%。"
1072,2020-06-30,2020-06-15,688106.SHA,金宏气体,化工行业,increase,略增,1.96,13.95,7.955,"预计2020年1-6月归属于上市公司股东的净利润盈利:7,695万元-8,600万元,同比增长1.96%-13.95%。"
1073,2020-06-30,2020-06-15,300848.SZA,美瑞新材,化工行业,increase,略增,2.2,2.2,2.2,"预计2020年1-6月归属于上市公司股东的净利润盈利:3,386.14万元,同比上年上升:2.20%。"
1074,2020-06-30,2020-06-15,300007.SZA,汉威科技,仪器仪表,increase,略增,30.0,50.0,40.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:11,304.7万元至13,043.88万元,同比上年增长:30%至50%。"
1075,2020-06-30,2020-06-15,300729.SZA,乐歌股份,机械行业,increase,预增,155.5,185.3,170.4,"预计2020年1-6月归属于上市公司股东的净利润盈利:6,000万元至6,700万元,同比上年增长:155.5%至185.3%。"
1076,2020-06-30,2020-06-15,300041.SZA,回天新材,化工行业,increase,略增,10.0,25.0,17.5,"预计2020年1-6月归属于上市公司股东的净利润盈利:11,436.74万元至12,996.3万元,同比上年增长:10%至25%。"
1077,2020-06-30,2020-06-12,002859.SZA,洁美科技,电子元件,increase,预增,140.0,180.0,160.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:12,992.81万元至15,158.28万元,同比上年增长:140%至180%。"
1078,2020-06-30,2020-06-11,688004.SHA,博汇科技,软件服务,increase,略增,2.8,27.44,15.12,"预计2020年1-6月归属于上市公司股东的净利润盈利:1,231万元至1,526万元,同比增长2.80%至27.44%。"
1079,2020-06-30,2020-06-11,300845.SZA,捷安高科,软件服务,increase,略增,3.44,7.58,5.51,"预计2020年1-6月归属于上市公司股东的净利润盈利:1,250万元-1,300万元,同比上年上升:3.44%-7.58%。"
1080,2020-06-30,2020-06-11,002576.SZA,通达动力,输配电气,increase,预增,100.0,150.0,125.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:3,010万元至3,762.5万元,同比上年增长:100%至150%。"
1081,2020-06-30,2020-06-09,300824.SZA,北鼎股份,家电行业,increase,略增,8.88,15.47,12.175,"预计2020年1-6月归属于上市公司股东的净利润盈利:3,300万元-3,500万元,同比上年上升:8.88%-15.47%。"
1082,2020-06-30,2020-06-09,838163.SHA,方大股份,nan,increase,预增,52.64,66.52,59.58,"预计2020年1-6月归属于上市公司股东的净利润盈利:2,200万元至2,400万元,同比上年增长:52.64%至66.52%。"
1083,2020-06-30,2020-06-09,002384.SZA,东山精密,金属制品,increase,略增,25.0,40.0,32.5,"预计2020年1-6月归属于上市公司股东的净利润盈利:50,293.89万元-56,329.15万元,同比增长25%-40%。"
1084,2020-06-30,2020-06-08,300842.SZA,帝科股份,材料行业,increase,略增,30.62,43.36,36.99,"预计2020年1-6月归属于上市公司股东的净利润盈利:4,100万元-4,500万元,同比上年上升:30.62%-43.36%。"
1085,2020-06-30,2020-06-07,688017.SHA,绿的谐波,机械行业,increase,预增,90.91,174.91,132.91,"预计2020年1-6月归属于上市公司股东的净利润盈利:2,272.82万元-3,272.82万元,同比增长90.91%-174.91%。"
1086,2020-06-30,2020-06-05,300147.SZA,香雪制药,医药制造,increase,预增,140.0,170.0,155.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:13,416.67万元至15,093.76万元,同比上年增长:140%至170%。"
1087,2020-06-30,2020-06-04,300837.SZA,浙矿股份,专用设备,increase,略增,9.0,34.0,21.5,"预计2020年1-6月归属于上市公司股东的净利润盈利:约4,995.50万元至6,135.50万元,较上年同期增长约9%至34%。"
1088,2020-06-30,2020-06-03,834687.SHA,海唐新媒,nan,increase,预增,16083.99,18639.35,17361.67,"预计2020年1-6月归属于上市公司股东的净利润盈利:950万元至1,100万元,同比上年增长:16083.99%至18639.35%。"
1089,2020-06-30,2020-06-01,688095.SHA,福昕软件,软件服务,increase,预增,170.0,224.0,197.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:5,000万元至6,000万元,同比上年增长:170%至224%。"
1090,2020-06-30,2020-06-01,832422.SHA,福昕软件,nan,increase,预增,170.0,224.0,197.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:5,000万元至6,000万元,同比上年增长:170%至224%。"
1091,2020-06-30,2020-05-27,300497.SZA,富祥药业,医药制造,increase,预增,90.0,110.0,100.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:21,697.07万元至23,980.97万元,同比上年增长:90%至110%。"
1092,2020-06-30,2020-05-22,002661.SZA,克明面业,食品饮料,increase,预增,72.95,120.99,96.97,"预计2020年1-6月归属于上市公司股东的净利润盈利:18,000万元至23,000万元,同比上年增长:72.95%至120.99%。"
1093,2020-06-30,2020-05-22,831450.SHA,金宏气体,nan,increase,略增,1.96,13.95,7.955,"预计2020年1-6月归属于上市公司股东的净利润盈利:7,695万元-8,600万元,同比增长1.96%-13.95%。"
1094,2020-06-30,2020-05-22,002990.SZA,盛视科技,软件服务,increase,略增,7.79,18.97,13.38,"预计2020年1-6月归属于上市公司股东的净利润盈利:10,645万元至11,749万元,同比增长7.79%至18.97%。"
1095,2020-06-30,2020-05-20,002699.SZA,美盛文化,文教休闲,increase,扭亏,217.48,276.23,246.855,预计2020年1-6月归属于上市公司股东的净利润盈利:2000万元-3000万元。
1096,2020-06-30,2020-05-11,300832.SZA,新产业,医疗行业,increase,略增,16.67,27.35,22.01,"预计2020年1-6月归属于上市公司股东的净利润盈利39,500万元至43,100万元,同比增长16.67%至27.35%。"
1097,2020-06-30,2020-05-11,300083.SZA,创世纪,金属制品,increase,预增,990.0,1020.0,1005.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:14,807.21万元至15,214.75万元,同比上年增长:990%至1020%。"
1098,2020-06-30,2020-04-30,688026.SHA,洁特生物,塑胶制品,increase,略增,,,,预计2020年1-6月归属于上市公司股东的净利润与上年同期相比将会保持增长。
1099,2020-06-30,2020-04-30,002486.SZA,嘉麟杰,纺织服装,increase,预增,514.99,668.73,591.86,"预计2020年1-6月归属于上市公司股东的净利润盈利:4,000万元-5,000万元,同比增长514.99%-668.73%。"
1100,2020-06-30,2020-04-30,600604.SHA,市北高新,房地产,increase,预增,,,,预计2020年1-6月归属于上市公司股东的净利润与上年同期相比仍将大幅上升。
1101,2020-06-30,2020-04-30,002214.SZA,大立科技,安防设备,increase,预增,378.5,463.94,421.22,"预计2020年1-6月归属于上市公司股东的净利润盈利:28,000万元-33,000万元,同比增长378.50%-463.94%。"
1102,2020-06-30,2020-04-30,002531.SZA,天顺风能,输配电气,increase,预增,50.0,80.0,65.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:50,103.83万元-60,124.60万元,同比增长50.00%-80.00%。"
1103,2020-06-30,2020-04-30,002555.SZA,三七互娱,电子信息,increase,略增,35.52,45.2,40.36,"预计2020年1-6月归属于上市公司股东的净利润盈利:140,000.00万元-150,000.00万元,同比增长35.52%-45.20%。"
1104,2020-06-30,2020-04-30,300830.SZA,金现代,软件服务,increase,略增,11.32,19.1,15.21,"预计2020年1-6月归属于上市公司股东的净利润:1,430万元至1,530万元,较上年同期增长11.32%至19.10%。"
1105,2020-06-30,2020-04-30,002551.SZA,尚荣医疗,医疗行业,increase,预增,50.0,70.0,60.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:8,133.6万元-9,218.08万元,同比增长50.00%-70.00%。"
1106,2020-06-30,2020-04-30,600836.SHA,*ST界龙,包装材料,increase,扭亏,,,,预计2020年1-6月归属于上市公司股东的净利润将实现扭亏为盈。
1107,2020-06-30,2020-04-30,600152.SHA,维科技术,电子元件,increase,扭亏,,,,预计2020年1-6月归属于上市公司股东的净利润将扭亏为盈。
1108,2020-06-30,2020-04-30,600834.SHA,申通地铁,交运物流,increase,预增,100.0,,100.0,"预计2020年1-6月归属于上市公司股东的净利润与上年同期相比发生重大变动,增幅超过 100%。"
1109,2020-06-30,2020-04-30,600975.SHA,新五丰,农牧饲渔,increase,预增,2561.86,3892.78,3227.32,"预计2020年1-6月归属于上市公司股东的净利润盈利:16,000万元-24,000万元。"
1110,2020-06-30,2020-04-30,603113.SHA,金能科技,煤炭采选,increase,略增,,,,预计2020年1-6月归属于上市公司股东的净利润与上年同期相比增加。
1111,2020-06-30,2020-04-30,002719.SZA,*ST麦趣,食品饮料,increase,略增,0.0,50.0,25.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:735万元-1100万元,同比增长0%-50%。"
1112,2020-06-30,2020-04-30,900902.SHA,市北B股,房地产,increase,预增,,,,预计2020年1-6月归属于上市公司股东的净利润与上年同期相比仍将大幅上升。
1113,2020-06-30,2020-04-29,002260.SZA,*ST德奥,家电行业,increase,扭亏,678.74,968.11,823.425,"预计2020年1-6月归属于上市公司股东的净利润盈利:2,000万元-3,000万元。"
1114,2020-06-30,2020-04-29,002006.SZA,精功科技,机械行业,increase,扭亏,109.25,118.5,113.875,"预计2020年1-6月归属于上市公司股东的净利润盈利:500万元-1,000万元,同比增长109.25%-118.50%。"
1115,2020-06-30,2020-04-29,002107.SZA,沃华医药,医药制造,increase,预增,160.0,210.0,185.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:8,130.62万元-9,694.20万元,同比增长160.00%-210.00%。"
1116,2020-06-30,2020-04-29,002218.SZA,拓日新能,材料行业,increase,预增,91.3,153.54,122.42,"预计2020年1-6月归属于上市公司股东的净利润盈利:8,300万元-11,000万元,同比增长91.30%-153.54%。"
1117,2020-06-30,2020-04-29,002308.SZA,威创股份,电子元件,increase,预增,375.0,425.0,400.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:25,286.72万元-27,948.48万元,同比上年上升:375%-425%。"
1118,2020-06-30,2020-04-29,300115.SZA,长盈精密,电子元件,increase,预增,71.33,93.61,82.47,"预计2020年1-6月归属于上市公司股东的净利润盈利:20,537.17万元至23,208.44万元,同比上年增长:71.33%至93.61%。"
1119,2020-06-30,2020-04-29,002623.SZA,亚玛顿,玻璃陶瓷,increase,扭亏,420.75,549.05,484.9,"预计2020年1-6月归属于上市公司股东的净利润盈利:2,500万元-3,500万元。"
1120,2020-06-30,2020-04-29,002616.SZA,长青集团,环保工程,increase,预增,45.0,75.0,60.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:13,866.76万元-16,735.74万元,同比上年上升:45%-75%。"
1121,2020-06-30,2020-04-29,000965.SZA,天保基建,房地产,increase,扭亏,399.6,539.42,469.51,"预计2020年1-6月归属于上市公司股东的净利润盈利:7,500万元至11,000万元,同比上年增长:399.6%至539.42%。"
1122,2020-06-30,2020-04-29,300476.SZA,胜宏科技,电子元件,increase,略增,15.0,25.0,20.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:25,305.92万元至27,506.43万元,同比上年增长:15%至25%。"
1123,2020-06-30,2020-04-29,300731.SZA,科创新源,塑胶制品,increase,略增,10.0,30.0,20.0,预计2020年1-6月归属于上市公司股东的净利润与上年同期相比增长10%-30%。
1124,2020-06-30,2020-04-29,002594.SZA,比亚迪,汽车行业,increase,略增,10.0,23.75,16.875,"预计2020年1-6月归属于上市公司股东的净利润盈利:160,000万元-180,000万元,同比增长10.00%-23.75%。"
1125,2020-06-30,2020-04-29,600235.SHA,民丰特纸,造纸印刷,increase,略增,,,,预计2020年1-6月归属于上市公司股东的净利润较上年同期会有较大幅度增加。
