ts_code,symbol,name,area,industry,market,list_status,list_date,delist_date,industry_code
600288.SH,600288,大恒科技,北京,软件服务,主板,L,20001129,,42
600289.SH,600289,*ST信通,黑龙江,软件服务,主板,L,20000720,,42
600290.SH,600290,*ST华仪,浙江,电气设备,主板,L,20001106,,25
600291.SH,600291,西水股份,内蒙,保险,主板,L,20000731,,73
600292.SH,600292,远达环保,重庆,环境保护,主板,L,20001101,,3
600293.SH,600293,三峡新材,湖北,互联网,主板,L,20000919,,2
600295.SH,600295,鄂尔多斯,内蒙,小金属,主板,L,20010426,,75
600297.SH,600297,广汇汽车,辽宁,汽车服务,主板,L,20001116,,16
600298.SH,600298,安琪酵母,湖北,食品,主板,L,20000818,,55
600299.SH,600299,安迪苏,北京,化学制药,主板,L,20000420,,39
600300.SH,600300,维维股份,江苏,软饮料,主板,L,20000630,,89
600301.SH,600301,ST南化,广西,商贸代理,主板,L,20000712,,38
600302.SH,600302,标准股份,陕西,纺织机械,主板,L,20001213,,99
600303.SH,600303,曙光股份,辽宁,汽车整车,主板,L,20001226,,62
600305.SH,600305,恒顺醋业,江苏,食品,主板,L,20010206,,55
600306.SH,600306,*ST商城,辽宁,百货,主板,L,20001226,,51
600307.SH,600307,酒钢宏兴,甘肃,普钢,主板,L,20001220,,77
600308.SH,600308,华泰股份,山东,造纸,主板,L,20000928,,54
600309.SH,600309,万华化学,山东,化工原料,主板,L,20010105,,57
600310.SH,600310,桂东电力,广西,水力发电,主板,L,20010228,,69
600311.SH,600311,*ST荣华,甘肃,黄金,主板,L,20010626,,56
600312.SH,600312,平高电气,河南,电气设备,主板,L,20010221,,25
600313.SH,600313,农发种业,北京,种植业,主板,L,20010119,,80
600315.SH,600315,上海家化,上海,日用化工,主板,L,20010315,,60
600316.SH,600316,洪都航空,江西,航空,主板,L,20001215,,78
600317.SH,600317,营口港,辽宁,港口,主板,L,20020131,,33
600318.SH,600318,新力金融,安徽,多元金融,主板,L,20001208,,23
600319.SH,600319,ST亚星,山东,化工原料,主板,L,20010326,,57
600320.SH,600320,振华重工,上海,工程机械,主板,L,20001221,,41
600321.SH,600321,正源股份,四川,其他建材,主板,L,20010524,,15
600322.SH,600322,天房发展,天津,区域地产,主板,L,20010910,,4
600323.SH,600323,瀚蓝环境,广东,水务,主板,L,20001225,,68
600325.SH,600325,华发股份,广东,区域地产,主板,L,20040225,,4
600326.SH,600326,西藏天路,西藏,水泥,主板,L,20010116,,45
600327.SH,600327,大东方,江苏,汽车服务,主板,L,20020625,,16
600328.SH,600328,中盐化工,内蒙,化工原料,主板,L,20001222,,57
600329.SH,600329,中新药业,天津,中成药,主板,L,20010606,,52
600330.SH,600330,天通股份,浙江,元器件,主板,L,20010118,,13
600331.SH,600331,宏达股份,四川,铅锌,主板,L,20011220,,28
600332.SH,600332,白云山,广东,中成药,主板,L,20010206,,52
600333.SH,600333,长春燃气,吉林,供气供热,主板,L,20001211,,48
600335.SH,600335,国机汽车,天津,汽车配件,主板,L,20010305,,19
600336.SH,600336,澳柯玛,山东,家用电器,主板,L,20001229,,10
600337.SH,600337,美克家居,新疆,家居用品,主板,L,20001127,,94
600338.SH,600338,西藏珠峰,西藏,铅锌,主板,L,20001227,,28
600339.SH,600339,中油工程,新疆,石油加工,主板,L,20001225,,27
600340.SH,600340,华夏幸福,河北,区域地产,主板,L,20031230,,4
600343.SH,600343,航天动力,陕西,航空,主板,L,20030408,,78
600345.SH,600345,长江通信,湖北,通信设备,主板,L,20001222,,31
600346.SH,600346,恒力石化,辽宁,化纤,主板,L,20010820,,44
600348.SH,600348,阳泉煤业,山西,煤炭开采,主板,L,20030821,,63
